hold_1,hold_2,hold_3,hold_4,hold_5,hold_6,hold_7,hold_8,hold_9,flight_1,flight_2,flight_3,flight_4,flight_5,flight_6,flight_7,flight_8,label
0.0724782943725586,0.12031435966491699,0.07174420356750488,0.07983994483947754,0.09577751159667969,0.08811497688293457,0.09573912620544434,0.08914405958993095,0.08914405958993095,0.20747900009155273,0.2084040641784668,0.37592267990112305,0.33597540855407715,0.4400653839111328,0.0481870174407959,0.2800407409667969,0.04821157455444336,t3
0.07219910621643066,0.06419658660888672,0.0636136531829834,0.06417965888977051,0.08072423934936523,0.0878136157989502,0.0803384780883789,0.09621691703796387,0.07616028189659119,0.21657180786132812,0.1599564552307129,0.12772107124328613,0.21651554107666016,0.207366943359375,0.08072423934936523,0.17538070678710938,0.0803384780883789,t3
0.07217979431152344,0.06320381164550781,0.10374689102172852,0.10398602485656738,0.07964611053466797,0.05465435981750488,0.07225894927978516,0.0797719955444336,0.07868099212646484,0.21659064292907715,0.1437842845916748,0.4319930076599121,0.31197571754455566,0.2321455478668213,0.08114910125732422,0.21466898918151855,0.07225894927978516,t3
0.06430602073669434,0.05568504333496094,0.10400533676147461,0.08794546127319336,0.07222700119018555,0.056090593338012695,0.09574413299560547,0.039568424224853516,0.07194650173187256,0.2166430950164795,0.11987113952636719,0.14407730102539062,0.2398226261138916,0.15980935096740723,0.07222700119018555,0.09614753723144531,0.13582110404968262,t3
0.08025550842285156,0.08720612525939941,0.0875692367553711,0.08034110069274902,0.07187533378601074,0.048630714416503906,0.07967662811279297,0.08665871620178223,0.07777667045593262,0.20034122467041016,0.1283097267150879,0.14317846298217773,0.2560079097747803,0.18437647819519043,0.05531716346740723,0.15257525444030762,0.08067941665649414,t3
0.08013558387756348,0.08769750595092773,0.11228203773498535,0.0720822811126709,0.08864569664001465,0.0801846981048584,0.08821606636047363,0.07168388366699219,0.08511596918106079,0.24803924560546875,0.24765467643737793,0.17623615264892578,0.25605130195617676,0.22346925735473633,0.1923527717590332,0.1841433048248291,0.1122429370880127,t3
0.0797586441040039,0.06350159645080566,0.08861947059631348,0.06369853019714355,0.09575176239013672,0.08827781677246094,0.08815884590148926,0.07924938201904297,0.08087700605392456,0.23194336891174316,0.119598388671875,0.12819981575012207,0.22418999671936035,0.2080838680267334,0.0716557502746582,0.191925048828125,0.08916020393371582,t3
0.07224273681640625,0.06370162963867188,0.06363224983215332,0.09521126747131348,0.07970404624938965,0.07160449028015137,0.08019399642944336,0.07518434524536133,0.07518434524536133,0.23194527626037598,0.15213322639465332,0.1283097267150879,0.21548199653625488,0.22436308860778809,0.27211952209472656,0.16743707656860352,0.1041557788848877,t3
0.08024883270263672,0.08782196044921875,0.09569740295410156,0.0711512565612793,0.11190390586853027,0.07994747161865234,0.09597253799438477,0.08797264099121094,0.08883950114250183,0.24863290786743164,0.1996927261352539,0.11223554611206055,0.23178720474243164,0.21592211723327637,0.13602614402770996,0.14405441284179688,0.12000441551208496,t3
0.08021283149719238,0.10438394546508789,0.07218289375305176,0.05569148063659668,0.07232284545898438,0.0797722339630127,0.0951836109161377,0.0799642630985805,0.0799642630985805,0.23994803428649902,0.19194602966308594,0.1680145263671875,0.23204541206359863,0.25603532791137695,0.1917707920074463,0.24048972129821777,0.08077335357666016,t3
