hold_1,hold_2,hold_3,hold_4,hold_5,hold_6,hold_7,hold_8,hold_9,flight_1,flight_2,flight_3,flight_4,flight_5,flight_6,flight_7,flight_8,label
0.06561851501464844,0.06461715698242188,0.0651087760925293,0.06471490859985352,0.06519103050231934,0.06612086296081543,0.06409382820129395,0.06621074676513672,0.06598353385925293,0.1317274570465088,0.12984609603881836,0.1300058364868164,0.1308276653289795,0.13030219078063965,0.13127517700195312,0.12869906425476074,0.1299142837524414,X7
0.06621336936950684,0.06415057182312012,0.06512308120727539,0.06566452980041504,0.06488156318664551,0.06461334228515625,0.06510782241821289,0.0651702880859375,0.0646660327911377,0.13280463218688965,0.12935972213745117,0.12923145294189453,0.1318526268005371,0.13104248046875,0.12981891632080078,0.12966537475585938,0.13026785850524902,X7
0.06518340110778809,0.06515026092529297,0.06486082077026367,0.06563210487365723,0.06515312194824219,0.06515121459960938,0.06528639793395996,0.06523466110229492,0.06518244743347168,0.1313011646270752,0.13038229942321777,0.12934160232543945,0.13125109672546387,0.1311173439025879,0.13001251220703125,0.12998151779174805,0.1300060749053955,X7
0.06466364860534668,0.06563830375671387,0.06574082374572754,0.0652763843536377,0.06465721130371094,0.0660855770111084,0.06612873077392578,0.0647125244140625,0.06514239311218262,0.1305685043334961,0.12974953651428223,0.13033795356750488,0.13148927688598633,0.1298046112060547,0.13067936897277832,0.130720853805542,0.12935471534729004,X7
0.06513118743896484,0.06463003158569336,0.0655210018157959,0.06498384475708008,0.06460952758789062,0.06564903259277344,0.06561923027038574,0.06580471992492676,0.06372737884521484,0.13106918334960938,0.12927627563476562,0.13066506385803223,0.13107752799987793,0.12980222702026367,0.13074541091918945,0.12926077842712402,0.13146042823791504,X7
0.06526422500610352,0.06511425971984863,0.06518983840942383,0.06465554237365723,0.06524920463562012,0.06410074234008789,0.06416869163513184,0.06466197967529297,0.06560230255126953,0.13095903396606445,0.12980198860168457,0.13022518157958984,0.13076233863830566,0.1314408779144287,0.12979960441589355,0.13001036643981934,0.12975335121154785,X7
0.06472373008728027,0.06463241577148438,0.06511235237121582,0.0651557445526123,0.06583070755004883,0.06513309478759766,0.06578493118286133,0.06467008590698242,0.06563878059387207,0.1313326358795166,0.12933707237243652,0.13019561767578125,0.1303577423095703,0.13197565078735352,0.1292562484741211,0.1308755874633789,0.12932634353637695,X7
0.06463289260864258,0.06565093994140625,0.0661168098449707,0.06481599807739258,0.06573867797851562,0.0652008056640625,0.06439542770385742,0.0648202896118164,0.06474804878234863,0.13024425506591797,0.12973809242248535,0.13122010231018066,0.1299591064453125,0.13136649131774902,0.1303551197052002,0.1300673484802246,0.1300797462463379,X7
0.06460833549499512,0.06518244743347168,0.06512928009033203,0.06416821479797363,0.06521010398864746,0.06519746780395508,0.06509637832641602,0.06466555595397949,0.06563663482666016,0.13068604469299316,0.13018107414245605,0.13024306297302246,0.1303267478942871,0.13086175918579102,0.1307966709136963,0.12979578971862793,0.1297590732574463,X7
0.06464385986328125,0.06415748596191406,0.06512045860290527,0.06388020515441895,0.06517410278320312,0.06468343734741211,0.06516909599304199,0.0651710033416748,0.06569123268127441,0.13099265098571777,0.13026642799377441,0.12982177734375,0.13052773475646973,0.13132953643798828,0.1297898292541504,0.12986135482788086,0.12980985641479492,X7
