hold_1,hold_2,hold_3,hold_4,hold_5,hold_6,hold_7,hold_8,hold_9,flight_1,flight_2,flight_3,flight_4,flight_5,flight_6,flight_7,flight_8,label
0.08863401412963867,0.080108642578125,0.07211518287658691,0.09563922882080078,0.07159876823425293,0.0886383056640625,0.07014846801757812,0.08098323004586357,0.08098323004586357,0.13636159896850586,0.16023588180541992,0.080108642578125,0.1833200454711914,0.09671258926391602,0.07210564613342285,0.15121173858642578,0.08963942527770996,shuutest2
0.11166501045227051,0.08010649681091309,0.1048283576965332,0.09886662165323894,0.09886662165323894,0.09886662165323894,0.09886662165323894,0.09886662165323894,0.09886662165323894,0.2725050449371338,0.7435884475708008,0.06358551979064941,0.359893004099528,0.359893004099528,0.359893004099528,0.359893004099528,0.359893004099528,shuutest2
0.08762407302856445,0.08713865280151367,0.10515785217285156,0.08813667297363281,0.09201431274414062,0.09201431274414062,0.09201431274414062,0.09201431274414062,0.09201431274414062,0.1356945037841797,0.08862447738647461,0.14222979545593262,0.08913326263427734,0.11392050981521606,0.11392050981521606,0.11392050981521606,0.11392050981521606,shuutest2
0.08012819290161133,0.08012914657592773,0.0951392650604248,0.08011484146118164,0.08387786149978638,0.08387786149978638,0.08387786149978638,0.08387786149978638,0.08387786149978638,0.16824722290039062,0.05658745765686035,0.17576932907104492,0.047574520111083984,0.11204463243484497,0.11204463243484497,0.11204463243484497,0.11204463243484497,shuutest2
0.032053232192993164,0.12019062042236328,0.08762145042419434,0.09512495994567871,0.08374756574630737,0.08374756574630737,0.08374756574630737,0.08374756574630737,0.08374756574630737,0.23245549201965332,0.032053232192993164,0.375560998916626,0.08912348747253418,0.18229830265045166,0.18229830265045166,0.18229830265045166,0.18229830265045166,shuutest2
0.08012247085571289,0.05509305000305176,0.10415410995483398,0.08014917373657227,0.07987970113754272,0.07987970113754272,0.07987970113754272,0.07987970113754272,0.07987970113754272,0.1682567596435547,0.08012247085571289,0.11969470977783203,0.10415410995483398,0.1180570125579834,0.1180570125579834,0.1180570125579834,0.1180570125579834,shuutest2
0.0726156234741211,0.07161116600036621,0.08011293411254883,0.07211089134216309,0.0741126537322998,0.0741126537322998,0.0741126537322998,0.0741126537322998,0.0741126537322998,0.18380165100097656,0.0726156234741211,0.15975117683410645,0.08011293411254883,0.12407034635543823,0.12407034635543823,0.12407034635543823,0.12407034635543823,shuutest2
0.08764028549194336,0.07210969924926758,0.08013629913330078,0.08773493766784668,0.0819053053855896,0.0819053053855896,0.0819053053855896,0.0819053053855896,0.0819053053855896,0.15226411819458008,0.0635986328125,0.15974783897399902,0.08113765716552734,0.11418706178665161,0.11418706178665161,0.11418706178665161,0.11418706178665161,shuutest2
0.08012151718139648,0.0631105899810791,0.09564685821533203,0.0796043872833252,0.06409645080566406,0.07651596069335938,0.07651596069335938,0.07651596069335938,0.07651596069335938,0.38410186767578125,0.20787525177001953,0.06461358070373535,0.18376588821411133,0.0796043872833252,0.18399219512939452,0.18399219512939452,0.18399219512939452,shuutest2
0.08012509346008301,0.07911396026611328,0.08782529830932617,0.07912254333496094,0.08154672384262085,0.08154672384262085,0.08154672384262085,0.08154672384262085,0.08154672384262085,0.16023659706115723,0.05709552764892578,0.15171408653259277,0.08882784843444824,0.114468514919281,0.114468514919281,0.114468514919281,0.114468514919281,shuutest2
