hold_1,hold_2,hold_3,hold_4,hold_5,hold_6,hold_7,hold_8,hold_9,flight_1,flight_2,flight_3,flight_4,flight_5,flight_6,flight_7,flight_8,label
0.07114458084106445,0.11170601844787598,0.07113218307495117,0.11180901527404785,0.06264996528625488,0.08816003799438477,0.07062387466430664,0.08388938222612653,0.08388938222612653,0.21640682220458984,0.11172223091125488,0.11320924758911133,0.20621061325073242,0.13685131072998047,0.11281657218933105,0.1427319049835205,0.08916044235229492,man1
0.0646359920501709,0.11268424987792969,0.07102632522583008,0.1278231143951416,0.07160210609436035,0.07867908477783203,0.0796658992767334,0.08658811024257115,0.08658811024257115,0.15179848670959473,0.15978598594665527,0.13672447204589844,0.21578383445739746,0.1924762725830078,0.1278231143951416,0.1763007640838623,0.06363487243652344,man1
0.06460857391357422,0.08716058731079102,0.06364011764526367,0.10533905029296875,0.07217216491699219,0.07164216041564941,0.04907536506652832,0.07337685993739537,0.07337685993739537,0.1923503875732422,0.11269426345825195,0.13622593879699707,0.25545430183410645,0.15923380851745605,0.08076620101928711,0.16028642654418945,0.09519028663635254,man1
0.10419225692749023,0.07108426094055176,0.09615206718444824,0.0320742130279541,0.10471105575561523,0.06306719779968262,0.09621739387512207,0.06415486335754395,0.07895666360855103,0.2164604663848877,0.1598498821258545,0.15980815887451172,0.36824774742126465,0.17543745040893555,0.10471105575561523,0.1757664680480957,0.2797367572784424,man1
0.0726463794708252,0.06315231323242188,0.08015322685241699,0.08017492294311523,0.10383462905883789,0.06413483619689941,0.11121320724487305,0.08768725395202637,0.082874596118927,0.18497443199157715,0.1991109848022461,0.13576030731201172,0.19237923622131348,0.16019797325134277,0.08730268478393555,0.1763923168182373,0.08865618705749512,man1
0.05663919448852539,0.08824515342712402,0.07971596717834473,0.10469937324523926,0.08776044845581055,0.11271142959594727,0.056111812591552734,0.08369762556893486,0.08369762556893486,0.17641782760620117,0.11974096298217773,0.1203148365020752,0.19980359077453613,0.16008305549621582,0.08766746520996094,0.16741204261779785,0.08866190910339355,man1
0.05610346794128418,0.08014035224914551,0.07164573669433594,0.11925864219665527,0.08063960075378418,0.10320544242858887,0.06512713432312012,0.08230291094098773,0.08230291094098773,0.18379807472229004,0.1277782917022705,0.12020277976989746,0.20816564559936523,0.14402985572814941,0.08769464492797852,0.16832947731018066,0.07165074348449707,man1
0.06296443939208984,0.09616780281066895,0.06416845321655273,0.11104726791381836,0.08799004554748535,0.08816123008728027,0.08018279075622559,0.08438314710344587,0.08438314710344587,0.2169184684753418,0.14361071586608887,0.128204345703125,0.26405858993530273,0.1360914707183838,0.07165980339050293,0.17614293098449707,0.07212710380554199,man1
0.08014059066772461,0.11173582077026367,0.07215213775634766,0.11224365234375,0.07917189598083496,0.08720779418945312,0.06300544738769531,0.08652247701372419,0.08652247701372419,0.19240093231201172,0.1522386074066162,0.1277620792388916,0.21599602699279785,0.15181326866149902,0.08816790580749512,0.14431381225585938,0.08871078491210938,man1
0.11134815216064453,0.06470704078674316,0.06361579895019531,0.09720730781555176,0.09531664848327637,0.0886693000793457,0.09514808654785156,0.08800176211765834,0.08800176211765834,0.15934491157531738,0.1915130615234375,0.5766458511352539,0.4631502628326416,0.6086230278015137,0.17638230323791504,0.3428385257720947,0.08967232704162598,man1
