hold_1,hold_2,hold_3,hold_4,hold_5,hold_6,hold_7,hold_8,hold_9,flight_1,flight_2,flight_3,flight_4,flight_5,flight_6,flight_7,flight_8,label
0.07955598831176758,0.10351252555847168,0.07150840759277344,0.12851428985595703,0.07951807975769043,0.11256217956542969,0.08005404472351074,0.09360364505222865,0.09360364505222865,0.16059017181396484,0.14358091354370117,0.10451483726501465,0.23952579498291016,0.1435091495513916,0.07251334190368652,0.24770522117614746,0.07254195213317871,20x
0.08754539489746094,0.08852100372314453,0.08900308609008789,0.11950898170471191,0.07950806617736816,0.1040494441986084,0.0795450210571289,0.09252585683550153,0.09252585683550153,0.14453887939453125,0.15957403182983398,0.17602920532226562,0.25601863861083984,0.14502382278442383,0.0800008773803711,0.11901712417602539,0.10504984855651855,20x
0.0806887149810791,0.09605932235717773,0.06401658058166504,0.09550881385803223,0.09550809860229492,0.08850789070129395,0.07950949668884277,0.08568555968148368,0.08568555968148368,0.1440134048461914,0.16022777557373047,0.12058353424072266,0.20003318786621094,0.14450764656066895,0.04750871658325195,0.11150836944580078,0.1045079231262207,20x
0.07251262664794922,0.08050775527954102,0.07215213775634766,0.10351085662841797,0.08850789070129395,0.09550642967224121,0.07150983810424805,0.08345821925571986,0.08345821925571986,0.15950918197631836,0.14401865005493164,0.11150932312011719,0.2087256908416748,0.14406561851501465,0.07150697708129883,0.12050914764404297,0.09650731086730957,20x
0.055999755859375,0.08050870895385742,0.07952141761779785,0.13602113723754883,0.08801984786987305,0.08854413032531738,0.0710453987121582,0.08566577093941825,0.08566577093941825,0.16856718063354492,0.13550782203674316,0.08050870895385742,0.23102951049804688,0.10451149940490723,0.08751130104064941,0.1360476016998291,0.08954453468322754,20x
0.06399941444396973,0.09604859352111816,0.07253575325012207,0.08750772476196289,0.09650516510009766,0.09550952911376953,0.08650708198547363,0.08551618031093053,0.08551618031093053,0.15201807022094727,0.09550690650939941,0.12056159973144531,0.19958066940307617,0.11251044273376465,0.03900265693664551,0.14501500129699707,0.09651017189025879,20x
0.06450796127319336,0.09550881385803223,0.07150745391845703,0.07150912284851074,0.06300187110900879,0.09656453132629395,0.07954025268554688,0.07744857243129186,0.07744857243129186,0.11950874328613281,0.11250734329223633,0.09650969505310059,0.21501493453979492,0.10450863838195801,0.03250861167907715,0.11103105545043945,0.09656453132629395,20x
0.0875096321105957,0.08054137229919434,0.06403422355651855,0.12750720977783203,0.09650707244873047,0.11250758171081543,0.07200241088867188,0.0915156432560512,0.0915156432560512,0.1285080909729004,0.1512620449066162,0.0965578556060791,0.21605896949768066,0.0965123176574707,0.0630028247833252,0.1120154857635498,0.11250758171081543,20x
0.08751034736633301,0.06450533866882324,0.08851289749145508,0.06450819969177246,0.10302495956420898,0.08850812911987305,0.0875089168548584,0.07950735092163086,0.08294826745986938,0.17551302909851074,0.13601350784301758,0.1355118751525879,0.25696659088134766,0.1440746784210205,0.07102489471435547,0.14450788497924805,0.08851027488708496,20x
0.06400322914123535,0.09650802612304688,0.0795125961303711,0.1115114688873291,0.07150769233703613,0.08801698684692383,0.0800027847290039,0.08443754059927804,0.08443754059927804,0.1440126895904541,0.20001935958862305,0.12050843238830566,0.23959922790527344,0.14409756660461426,0.06400394439697266,0.12001585960388184,0.08801698684692383,20x
0.06350827217102051,0.07150840759277344,0.06400275230407715,0.11160874366760254,0.08063435554504395,0.09655642509460449,0.07153081893920898,0.07990711075919014,0.07990711075919014,0.14455294609069824,0.16801881790161133,0.09550833702087402,0.22401762008666992,0.1285076141357422,0.06350851058959961,0.12766027450561523,0.09655642509460449,20x
0.07155275344848633,0.09551620483398438,0.07251405715942383,0.10350704193115234,0.10451102256774902,0.09607267379760742,0.08054804801940918,0.08917454310825892,0.08917454310825892,0.15195250511169434,0.12807273864746094,0.13551664352416992,0.24004077911376953,0.1205132007598877,0.07150697708129883,0.1844644546508789,0.0715632438659668,20x
0.07952141761779785,0.07200312614440918,0.1285080909729004,0.056001901626586914,0.11957120895385742,0.08004307746887207,0.08802938461303711,0.07950639724731445,0.08789807558059692,0.12803101539611816,0.18352389335632324,0.1285080909729004,0.22401690483093262,0.13651204109191895,0.07154417037963867,0.1435692310333252,0.08902978897094727,20x
0.07107686996459961,0.11906814575195312,0.09651350975036621,0.11151242256164551,0.07200217247009277,0.10456156730651855,0.08807015419006348,0.09468640599931989,0.09468640599931989,0.15202116966247559,0.12011551856994629,0.1756114959716797,0.34353160858154297,0.13702034950256348,0.11151242256164551,0.15151524543762207,0.10456156730651855,20x
0.08051276206970215,0.08808016777038574,0.07256722450256348,0.07251548767089844,0.0720071792602539,0.08851051330566406,0.06350874900817871,0.07681458336966378,0.07681458336966378,0.1355137825012207,0.1205129623413086,0.15160846710205078,0.2245800495147705,0.1115107536315918,0.05651545524597168,0.13551807403564453,0.08851051330566406,20x
0.06399893760681152,0.08751678466796875,0.04851388931274414,0.07153820991516113,0.0715186595916748,0.09650874137878418,0.09651541709899902,0.07658723422459193,0.07658723422459193,0.13602447509765625,0.11250972747802734,0.13551759719848633,0.2805600166320801,0.11206769943237305,0.04001951217651367,0.17502665519714355,0.06450843811035156,20x
0.07200288772583008,0.0875082015991211,0.06400299072265625,0.09650993347167969,0.07200050354003906,0.09707093238830566,0.08056926727294922,0.08138067381722587,0.08138067381722587,0.12807035446166992,0.12050938606262207,0.18401622772216797,0.23201751708984375,0.0875091552734375,0.05650925636291504,0.14305996894836426,0.06403875350952148,20x
0.08854174613952637,0.0725095272064209,0.09650897979736328,0.056003570556640625,0.09551191329956055,0.0725102424621582,0.09601473808288574,0.0800027847290039,0.08220043778419495,0.15204668045043945,0.16801810264587402,0.09650897979736328,0.6556408405303955,0.12052154541015625,0.07100224494934082,0.16801738739013672,0.0560145378112793,20x
0.08850765228271484,0.07251143455505371,0.08806347846984863,0.07199954986572266,0.07251334190368652,0.07200288772583008,0.07200264930725098,0.07680014201572963,0.07680014201572963,0.1195077896118164,0.1605372428894043,0.2566406726837158,0.14401721954345703,0.046999454498291016,0.1600208282470703,0.09650802612304688,0.14060446194240026,20x
0.08050918579101562,0.0800025463104248,0.0560002326965332,0.08055591583251953,0.07204008102416992,0.09550952911376953,0.08050942420959473,0.07787527356828962,0.07787527356828962,0.12751054763793945,0.15252232551574707,0.11150789260864258,0.20901823043823242,0.17505884170532227,0.048532724380493164,0.12805581092834473,0.09651041030883789,20x
